time,Red,IR,X,Y,Z
79.35,101140,117478,0.036029,-0.036029,1.046851
79.40,101253,117732,0.038031,-0.038031,1.04585
79.45,101378,118117,0.035028,-0.044036,1.040846
79.50,101540,118413,0.034028,-0.034028,1.041847
79.55,101593,118398,0.031025,-0.030024,1.050854
79.60,101565,118393,0.032026,-0.039032,1.051855
79.65,102380,120470,0.029024,-0.03703,1.043848
79.70,102339,119341,0.035028,-0.034028,1.040846
79.75,101514,117405,0.036029,-0.036029,1.046851
79.80,101109,116924,0.033027,-0.034028,1.044849
79.85,101070,117099,0.034028,-0.03703,1.041847
79.90,101170,117474,0.034028,-0.036029,1.043848
79.95,101924,119433,0.030024,-0.035028,1.046851
80.00,102086,119805,0.030024,-0.036029,1.042847
80.05,102196,120056,0.030024,-0.035028,1.04585
80.10,102293,120257,0.032026,-0.036029,1.041847
80.15,102359,120457,0.036029,-0.036029,1.04585
80.20,102439,120654,0.035028,-0.034028,1.042847
80.25,102409,119401,0.03703,-0.034028,1.04585
80.30,101511,117428,0.036029,-0.036029,1.038844
80.35,101097,116954,0.034028,-0.031025,1.038844
80.40,101052,117195,0.031025,-0.034028,1.044849
80.45,101202,117541,0.03703,-0.034028,1.04585
80.50,101349,117892,0.039032,-0.034028,1.04585
80.55,101485,118161,0.033027,-0.035028,1.042847
80.60,101550,118255,0.032026,-0.033027,1.043848
80.65,101510,118171,0.033027,-0.032026,1.041847
80.70,101520,118273,0.036029,-0.038031,1.040846
80.75,101603,118536,0.039032,-0.03703,1.046851
80.80,101723,118887,0.034028,-0.035028,1.042847
80.85,101861,119297,0.032026,-0.034028,1.046851
80.90,102009,119640,0.031025,-0.035028,1.042847
80.95,102147,119964,0.035028,-0.032026,1.04585
81.00,102240,120193,0.034028,-0.033027,1.040846
81.05,102320,120417,0.036029,-0.035028,1.04585
81.10,102417,120606,0.035028,-0.034028,1.044849
81.15,102483,120136,0.036029,-0.03703,1.044849
81.20,101795,117789,0.038031,-0.039032,1.040846
81.25,101153,117107,0.036029,-0.036029,1.043848
81.30,101078,117171,0.032026,-0.036029,1.038844
81.35,101202,117591,0.033027,-0.033027,1.044849
81.40,101362,118017,0.03703,-0.032026,1.042847
81.45,101672,118551,0.032026,-0.035028,1.04585
81.50,101635,118477,0.031025,-0.031025,1.044849
81.55,101610,118496,0.033027,-0.035028,1.043848
81.60,101656,118727,0.033027,-0.036029,1.044849
81.65,101778,119129,0.036029,-0.034028,1.038844
81.70,101944,119518,0.03703,-0.033027,1.041847
81.75,102079,119901,0.035028,-0.032026,1.044849
81.80,102221,120176,0.031025,-0.033027,1.044849
81.85,102325,120412,0.036029,-0.033027,1.044849
81.90,102411,120626,0.033027,-0.031025,1.042847
81.95,102482,120869,0.033027,-0.033027,1.042847
82.00,102569,121058,0.034028,-0.033027,1.046851
82.05,102497,119691,0.036029,-0.035028,1.044849
82.10,101566,117605,0.040033,-0.036029,1.044849
82.15,101169,117302,0.035028,-0.030024,1.043848
82.20,101176,117677,0.032026,-0.036029,1.044849
82.25,101384,118239,0.035028,-0.03703,1.046851
82.30,101599,118800,0.035028,-0.036029,1.044849
82.35,101797,119135,0.033027,-0.035028,1.041847
82.40,101831,119043,0.034028,-0.034028,1.038844
82.45,101757,118941,0.034028,-0.036029,1.041847
82.50,101769,119105,0.038031,-0.035028,1.046851
82.55,101865,119341,0.036029,-0.032026,1.042847
82.60,101995,119626,0.032026,-0.03703,1.043848
82.65,102115,120042,0.033027,-0.035028,1.042847
82.70,102264,120432,0.03703,-0.036029,1.043848
82.75,102398,120805,0.038031,-0.034028,1.043848
82.80,102517,121043,0.031025,-0.039032,1.043848
82.85,102587,121244,0.035028,-0.03703,1.042847
82.90,102663,121437,0.036029,-0.031025,1.046851
82.95,102714,121555,0.034028,-0.036029,1.049853
83.00,102782,121781,0.032026,-0.036029,1.042847
83.05,102835,121907,0.031025,-0.03703,1.040846
83.10,102885,122064,0.033027,-0.032026,1.041847
83.15,102942,122208,0.034028,-0.031025,1.042847
83.20,102995,122331,0.034028,-0.033027,1.044849
83.25,103077,122535,0.031025,-0.03703,1.048852
83.30,103109,122626,0.031025,-0.033027,1.036842
83.35,103142,122720,0.036029,-0.035028,1.046851
83.40,103177,122778,0.033027,-0.034028,1.043848
83.45,103204,122867,0.036029,-0.031025,1.046851
83.50,103238,122930,0.036029,-0.034028,1.046851
83.55,103259,123000,0.034028,-0.036029,1.049853
83.60,103293,123085,0.038031,-0.034028,1.042847
83.65,103316,122800,0.03703,-0.031025,1.043848
83.70,102763,119862,0.03703,-0.038031,1.043848
83.75,101690,118433,0.033027,-0.036029,1.044849
83.80,101526,118600,0.035028,-0.033027,1.041847
83.85,101753,119457,0.03703,-0.032026,1.046851
83.90,102131,120434,0.036029,-0.029024,1.044849
83.95,102460,121062,0.03703,-0.033027,1.040846
84.00,102580,121062,0.029024,-0.036029,1.041847
84.05,102466,120574,0.034028,-0.038031,1.041847
84.10,102290,120328,0.036029,-0.034028,1.048852
84.15,102293,120478,0.035028,-0.034028,1.044849
84.20,102384,120784,0.033027,-0.036029,1.044849
84.25,102675,121473,0.032026,-0.033027,1.044849
84.30,102870,122003,0.03703,-0.031025,1.047851
84.35,102936,122154,0.033027,-0.033027,1.04585
84.40,102973,122212,0.029024,-0.032026,1.041847
84.45,103005,122371,0.034028,-0.033027,1.04585
84.50,103009,121611,0.030024,-0.03703,1.04585
84.55,102167,118830,0.031025,-0.032026,1.048852
84.60,101457,118113,0.031025,-0.039032,1.04585
84.65,101410,118294,0.032026,-0.03703,1.040846
84.70,101817,119410,0.038031,-0.032026,1.044849
84.75,101996,119857,0.038031,-0.039032,1.044849
84.80,102104,119896,0.036029,-0.040033,1.04585
84.85,102059,119727,0.035028,-0.036029,1.041847
84.90,102006,119686,0.03703,-0.034028,1.049853
84.95,102039,119874,0.036029,-0.036029,1.046851
85.00,102158,120200,0.036029,-0.034028,1.042847
85.05,102284,120503,0.030024,-0.040033,1.035842
85.10,102418,120874,0.033027,-0.038031,1.039845
85.15,102531,121185,0.033027,-0.034028,1.042847
85.20,102643,121366,0.03703,-0.035028,1.043848
85.25,102713,121600,0.038031,-0.036029,1.041847
85.30,102761,121777,0.033027,-0.036029,1.046851
85.35,102830,121818,0.036029,-0.034028,1.043848
85.40,102675,120034,0.034028,-0.035028,1.039845
85.45,101639,118087,0.030024,-0.034028,1.042847
85.50,101290,117806,0.034028,-0.034028,1.044849
85.55,101303,118093,0.031025,-0.033027,1.040846
85.60,101463,118492,0.036029,-0.031025,1.044849
85.65,101623,118854,0.040033,-0.036029,1.042847
85.70,101743,119079,0.033027,-0.036029,1.043848
85.75,101759,119015,0.034028,-0.03703,1.042847
85.80,101723,119056,0.033027,-0.036029,1.04585
85.85,101834,119296,0.036029,-0.03703,1.043848
85.90,102060,119836,0.038031,-0.03703,1.046851
85.95,102145,120116,0.035028,-0.035028,1.041847
86.00,102241,120264,0.033027,-0.033027,1.042847
86.05,101319,117681,0.032026,-0.032026,1.044849
86.10,101326,117779,0.033027,-0.033027,1.043848
86.15,101393,118018,0.032026,-0.032026,1.04585
86.20,101508,118294,0.035028,-0.03703,1.044849
86.25,101639,118639,0.035028,-0.035028,1.046851
86.30,101911,119296,0.033027,-0.033027,1.041847
86.35,102258,119888,0.036029,-0.033027,1.040846
86.40,102356,120089,0.031025,-0.032026,1.039845
86.45,102475,120325,0.032026,-0.036029,1.044849
86.50,102577,120546,0.034028,-0.034028,1.044849
86.55,102664,120814,0.038031,-0.033027,1.041847
86.60,102743,121006,0.035028,-0.029024,1.037843
86.65,102781,121210,0.031025,-0.033027,1.044849
86.70,102833,121478,0.031025,-0.034028,1.042847
86.75,102888,121659,0.034028,-0.035028,1.046851
86.80,102928,121811,0.030024,-0.035028,1.041847
86.85,103035,122097,0.029024,-0.033027,1.040846
86.90,103071,122245,0.035028,-0.026021,1.04585
86.95,103134,122381,0.036029,-0.029024,1.044849
87.00,103197,122508,0.03703,-0.033027,1.046851
87.05,101894,117922,0.035028,-0.032026,1.04585
87.10,101328,117345,0.031025,-0.032026,1.044849
87.15,101279,117496,0.031025,-0.036029,1.042847
87.20,101390,117795,0.032026,-0.038031,1.047851
87.25,101586,118195,0.033027,-0.035028,1.042847
87.30,101606,118089,0.029024,-0.034028,1.039845
87.35,101542,117960,0.034028,-0.040033,1.040846
87.40,101493,118131,0.033027,-0.032026,1.048852
87.45,101597,118298,0.032026,-0.034028,1.047851
87.50,101699,118419,0.030024,-0.035028,1.043848
87.55,101807,118605,0.032026,-0.034028,1.040846
87.60,101895,118834,0.036029,-0.035028,1.046851
87.65,101957,119011,0.036029,-0.033027,1.046851
87.70,102001,119165,0.033027,-0.035028,1.041847
87.75,102078,119420,0.026021,-0.033027,1.043848
87.80,102183,119370,0.02502,-0.03703,1.043848
87.85,101819,117539,0.03703,-0.033027,1.042847
87.90,101173,116343,0.03703,-0.036029,1.043848
87.95,100831,116013,0.033027,-0.035028,1.046851
88.00,100801,116203,0.030024,-0.032026,1.043848
88.05,100931,116456,0.028023,-0.034028,1.040846
88.10,101075,116746,0.034028,-0.032026,1.043848
88.15,101161,116894,0.03703,-0.03703,1.044849
88.20,101117,116822,0.039032,-0.03703,1.044849
88.25,101054,116831,0.034028,-0.035028,1.046851
88.30,101074,117039,0.029024,-0.033027,1.039845
88.35,101218,117397,0.028023,-0.035028,1.037843
88.40,101401,117785,0.031025,-0.033027,1.038844
88.45,101558,118181,0.034028,-0.033027,1.041847
88.50,101676,118436,0.03703,-0.038031,1.043848
88.55,101737,118695,0.036029,-0.038031,1.044849
88.60,101817,118926,0.033027,-0.035028,1.044849
88.65,101927,119169,0.029024,-0.029024,1.04585
88.70,102022,118841,0.031025,-0.032026,1.040846
88.75,101453,116843,0.033027,-0.033027,1.041847
88.80,100846,115898,0.032026,-0.039032,1.043848
88.85,100657,115851,0.035028,-0.035028,1.046851
88.90,100693,116127,0.03703,-0.03703,1.046851
88.95,100827,116482,0.036029,-0.030024,1.039845
89.00,100982,116927,0.028023,-0.034028,1.043848
89.05,101136,117061,0.02502,-0.034028,1.043848
89.10,101134,116997,0.034028,-0.034028,1.04585
89.15,101095,116963,0.038031,-0.036029,1.04585
89.20,101090,117208,0.039032,-0.040033,1.044849
89.25,101191,117565,0.033027,-0.03703,1.047851
89.30,101349,117939,0.027022,-0.035028,1.040846
89.35,101523,118313,0.028023,-0.034028,1.04585
89.40,101669,118567,0.029024,-0.036029,1.040846
89.45,101767,118767,0.03703,-0.032026,1.046851
89.50,101781,118944,0.038031,-0.033027,1.04585
89.55,101821,119157,0.030024,-0.035028,1.040846
89.60,101916,119360,0.030024,-0.031025,1.038844
89.65,101887,118043,0.028023,-0.031025,1.043848
89.70,101074,116245,0.03703,-0.036029,1.04585
89.75,100607,115565,0.040033,-0.038031,1.047851
89.80,100476,115537,0.033027,-0.033027,1.042847
89.85,100508,115694,0.027022,-0.034028,1.044849
89.90,100591,115900,0.028023,-0.031025,1.041847
89.95,100713,116169,0.032026,-0.032026,1.040846
90.00,100770,116230,0.036029,-0.034028,1.043848
90.05,100739,116277,0.031025,-0.035028,1.049853
90.10,100746,116381,0.030024,-0.03703,1.047851
90.15,100942,116878,0.034028,-0.041033,1.04585
90.20,101077,117216,0.033027,-0.038031,1.043848
90.25,101212,117610,0.033027,-0.035028,1.04585
90.30,101349,117930,0.03703,-0.035028,1.046851
90.35,101468,118203,0.035028,-0.038031,1.048852
90.40,101699,118807,0.029024,-0.032026,1.046851
90.45,101803,119066,0.034028,-0.036029,1.043848
90.50,101895,119302,0.036029,-0.036029,1.041847
90.55,101989,119546,0.033027,-0.033027,1.043848
90.60,102073,119734,0.027022,-0.036029,1.040846
90.65,102161,120030,0.029024,-0.03703,1.042847
90.70,102265,120202,0.033027,-0.036029,1.044849
90.75,102365,120422,0.034028,-0.03703,1.040846
90.80,102433,120648,0.033027,-0.038031,1.044849
90.85,102542,120991,0.032026,-0.031025,1.049853
90.90,102666,121366,0.030024,-0.038031,1.044849
90.95,102780,121700,0.036029,-0.031025,1.04585
91.00,101716,117383,0.036029,-0.033027,1.039845
91.05,100834,116558,0.028023,-0.036029,1.042847
91.10,100947,116986,0.030024,-0.032026,1.04585
91.15,101241,117546,0.035028,-0.032026,1.039845
91.20,101227,117415,0.030024,-0.035028,1.044849
91.25,101116,117369,0.032026,-0.036029,1.046851
91.30,101192,117555,0.032026,-0.033027,1.046851
91.35,101295,117903,0.033027,-0.033027,1.041847
91.40,101436,118267,0.034028,-0.033027,1.042847
91.45,101589,118670,0.034028,-0.034028,1.039845
91.50,101725,118953,0.03703,-0.036029,1.042847
91.55,101828,119206,0.032026,-0.032026,1.046851
91.60,101913,119427,0.033027,-0.038031,1.04585
91.65,101973,119626,0.03703,-0.036029,1.042847
91.70,102060,119873,0.03703,-0.036029,1.043848
91.75,102028,118517,0.033027,-0.031025,1.042847
91.80,101110,116552,0.033027,-0.032026,1.039845
91.85,100675,115959,0.034028,-0.034028,1.046851
91.90,100602,116059,0.033027,-0.030024,1.039845
91.95,100706,116315,0.032026,-0.034028,1.049853
92.00,100785,116528,0.039032,-0.034028,1.044849
92.05,100919,116964,0.039032,-0.035028,1.04585
92.10,101035,117135,0.035028,-0.034028,1.038844
92.15,101081,117152,0.038031,-0.035028,1.041847
92.20,101092,117263,0.034028,-0.038031,1.046851
92.25,101301,117972,0.033027,-0.033027,1.040846
92.30,101497,118438,0.031025,-0.031025,1.043848
92.35,101665,118880,0.032026,-0.028023,1.037843
92.40,101841,119268,0.036029,-0.033027,1.044849
92.45,101976,119566,0.034028,-0.034028,1.042847
92.50,102101,119856,0.032026,-0.035028,1.049853
92.55,102196,120117,0.033027,-0.034028,1.046851
92.60,102291,120430,0.034028,-0.03703,1.044849
92.65,102337,119408,0.033027,-0.036029,1.043848
92.70,101396,117058,0.03703,-0.038031,1.044849
92.75,100885,116430,0.029024,-0.03703,1.040846
92.80,100908,116747,0.036029,-0.030024,1.048852
92.85,100975,116921,0.034028,-0.03703,1.048852
92.90,101156,117339,0.035028,-0.03703,1.04585
92.95,101156,117359,0.033027,-0.034028,1.044849
93.00,101188,117570,0.038031,-0.031025,1.044849
93.05,101292,117881,0.034028,-0.032026,1.041847
93.10,101432,118291,0.032026,-0.030024,1.043848
93.15,101614,118760,0.033027,-0.035028,1.043848
93.20,101783,119176,0.035028,-0.034028,1.046851
93.25,101950,119624,0.036029,-0.032026,1.041847
93.30,102083,119892,0.035028,-0.03703,1.044849
93.35,102158,120052,0.035028,-0.03703,1.049853
93.40,102203,120205,0.038031,-0.035028,1.04585
93.45,102259,120366,0.031025,-0.035028,1.049853
93.50,102259,119444,0.031025,-0.036029,1.046851
93.55,101404,117183,0.031025,-0.036029,1.049853
93.60,100865,116504,0.028023,-0.032026,1.04585
93.65,101409,115637,0.032026,-0.03703,1.049853
93.70,101586,115831,0.028023,-0.040033,1.043848
93.75,101795,116016,0.031025,-0.029024,1.041847
93.80,101993,115542,0.035028,-0.033027,1.044849
93.85,101873,115446,0.035028,-0.033027,1.044849
93.90,101906,115460,0.034028,-0.032026,1.044849
93.95,101934,115663,0.033027,-0.038031,1.041847
94.00,101988,115572,0.034028,-0.033027,1.043848
94.05,101734,115186,0.034028,-0.034028,1.046851
94.10,101383,114614,0.035028,-0.03703,1.043848
94.15,101082,114256,0.034028,-0.031025,1.038844
94.20,100675,113542,0.035028,-0.030024,1.041847
94.25,100043,112563,0.038031,-0.030024,1.042847
94.30,99512,112180,0.033027,-0.03703,1.042847
94.35,99139,111102,0.035028,-0.034028,1.043848
94.40,98053,108474,0.038031,-0.030024,1.043848
94.45,97221,107357,0.036029,-0.038031,1.043848
94.50,97377,108305,0.032026,-0.038031,1.046851
94.55,98290,109576,0.033027,-0.039032,1.042847
94.60,99260,110925,0.034028,-0.03703,1.046851
94.65,100101,111736,0.03703,-0.035028,1.04585
94.70,100385,112221,0.039032,-0.03703,1.041847
94.75,100657,113115,0.036029,-0.031025,1.049853
94.80,101044,113958,0.032026,-0.036029,1.042847
94.85,101381,114594,0.033027,-0.036029,1.047851
94.90,102125,116837,0.033027,-0.039032,1.048852
94.95,102634,118138,0.033027,-0.033027,1.052855
95.00,103157,119320,0.031025,-0.032026,1.043848
95.05,103879,121028,0.03703,-0.033027,1.041847
95.10,104048,121434,0.039032,-0.036029,1.041847
95.15,104164,121789,0.035028,-0.036029,1.039845
95.20,104209,122022,0.032026,-0.035028,1.040846
95.25,104264,122249,0.032026,-0.034028,1.039845
95.30,104306,122453,0.03703,-0.029024,1.039845
95.35,104278,122213,0.03703,-0.030024,1.037843
95.40,103821,121398,0.036029,-0.034028,1.04585
95.45,103786,121373,0.036029,-0.038031,1.047851
95.50,103795,121593,0.03703,-0.03703,1.047851
95.55,103911,121941,0.033027,-0.036029,1.04585
95.60,104024,122272,0.038031,-0.033027,1.041847
95.65,104111,122428,0.03703,-0.032026,1.038844
95.70,104152,122532,0.035028,-0.031025,1.039845
95.75,104195,122715,0.035028,-0.032026,1.042847
95.80,104258,122879,0.031025,-0.033027,1.042847
95.85,104294,123033,0.032026,-0.033027,1.043848
95.90,104329,123107,0.033027,-0.032026,1.044849
95.95,104368,123262,0.033027,-0.034028,1.036842
96.00,104399,123362,0.032026,-0.033027,1.044849
96.05,104406,123272,0.029024,-0.033027,1.046851
96.10,104122,121010,0.036029,-0.040033,1.04585
96.15,102727,119123,0.029024,-0.031025,1.038844
96.20,102881,119736,0.032026,-0.033027,1.046851
96.25,103106,120250,0.034028,-0.033027,1.049853
96.30,103273,120701,0.033027,-0.032026,1.049853
96.35,103494,121043,0.032026,-0.03703,1.04585
96.40,103460,121129,0.036029,-0.033027,1.044849
96.45,103525,121382,0.034028,-0.035028,1.043848
96.50,103667,121771,0.036029,-0.029024,1.044849
96.55,103820,122158,0.031025,-0.036029,1.044849
96.60,103929,122437,0.032026,-0.035028,1.044849
96.65,104018,122739,0.035028,-0.035028,1.042847
96.70,104154,123085,0.035028,-0.032026,1.041847
96.75,104208,123203,0.033027,-0.03703,1.043848
96.80,104216,123270,0.032026,-0.031025,1.042847
96.85,104243,123388,0.034028,-0.034028,1.043848
96.90,104282,123243,0.03703,-0.03703,1.042847
96.95,103891,120774,0.03703,-0.038031,1.044849
97.00,102862,119148,0.038031,-0.03703,1.040846
97.05,102642,119312,0.035028,-0.033027,1.043848
97.10,102843,120145,0.033027,-0.035028,1.043848
97.15,103129,120750,0.034028,-0.035028,1.04585
97.20,103315,121193,0.034028,-0.036029,1.042847
97.25,103450,121419,0.032026,-0.031025,1.039845
97.30,103418,121185,0.034028,-0.038031,1.038844
97.35,103346,121135,0.036029,-0.033027,1.042847
97.40,103379,121356,0.032026,-0.034028,1.044849
97.45,103481,121702,0.035028,-0.035028,1.04585
97.50,103625,122035,0.033027,-0.038031,1.047851
97.55,103753,122399,0.031025,-0.035028,1.04585
97.60,103876,122700,0.032026,-0.035028,1.044849
97.65,103975,122957,0.036029,-0.032026,1.047851
97.70,104055,123126,0.032026,-0.033027,1.044849
97.75,104095,123274,0.032026,-0.032026,1.039845
97.80,104139,123369,0.029024,-0.034028,1.044849
97.85,104153,123428,0.030024,-0.029024,1.043848
97.90,104163,123470,0.033027,-0.032026,1.04585
97.95,104186,123621,0.035028,-0.035028,1.047851
98.00,104226,123705,0.036029,-0.035028,1.04585
98.05,104274,123822,0.031025,-0.03703,1.047851
98.10,104312,123928,0.030024,-0.036029,1.044849
98.15,104332,123990,0.032026,-0.034028,1.043848
98.20,104385,124135,0.035028,-0.036029,1.047851
98.25,104398,124193,0.030024,-0.034028,1.04585
98.30,104412,124241,0.032026,-0.03703,1.041847
98.35,104450,124359,0.03703,-0.036029,1.040846
98.40,104475,124405,0.035028,-0.036029,1.040846
98.45,104503,124513,0.034028,-0.033027,1.039845
98.50,104529,124533,0.034028,-0.03703,1.041847
98.55,104444,123363,0.032026,-0.03703,1.04585
98.60,103437,120375,0.033027,-0.035028,1.043848
98.65,102766,119839,0.029024,-0.036029,1.048852
98.70,102856,120586,0.032026,-0.036029,1.043848
98.75,103236,121639,0.034028,-0.033027,1.044849
