IR, RED,X,Y,Z, heart_rate, respiration_rate, SPO2,Activity
114277,101434,0.029024,-0.036029,1.032839,75,15.78947368,80.50842996,5.00E+00
113858,101330,0.034028,-0.038031,1.030838,75,15.78947368,80.50842996,4.00E+00
111980,100850,0.034028,-0.040033,1.038844,75,15.78947368,80.50842996,3.00E+00
110085,100036,0.03703,-0.038031,1.036842,75,15.78947368,80.50842996,5.00E+00
109442,99537,0.033027,-0.041033,1.038844,75,15.78947368,80.50842996,4.00E+00
109917,99612,0.034028,-0.042034,1.037843,75,15.78947368,80.50842996,4.00E+00
110250,99705,0.034028,-0.040033,1.035842,75,15.78947368,80.50842996,3.00E+00
110780,99961,0.021017,-0.035028,1.027835,75,15.78947368,80.50842996,5.00E+00
110960,100056,0.031025,-0.03703,1.032839,75,15.78947368,80.50842996,5.00E+00
112045,100463,0.032026,-0.038031,1.036842,75,15.78947368,80.50842996,3.00E+00
112600,100671,0.031025,-0.035028,1.035842,75,15.78947368,80.50842996,4.00E+00
114081,101356,0.038031,-0.039032,1.036842,75,15.78947368,80.50842996,5.00E+00
113959,101491,0.033027,-0.038031,1.035842,75,15.78947368,80.50842996,3.00E+00
110762,100418,0.031025,-0.036029,1.034841,70.58823529,15.78947368,80.50842996,4.00E+00
111505,100423,0.032026,-0.039032,1.034841,70.58823529,15.78947368,79.8146065,3.00E+00
112334,100754,0.034028,-0.032026,1.038844,70.58823529,15.78947368,79.8146065,5.00E+00
112420,100818,0.031025,-0.035028,1.036842,70.58823529,15.78947368,79.8146065,4.00E+00
112404,100809,0.033027,-0.039032,1.036842,70.58823529,15.78947368,79.8146065,3.00E+00
112506,100817,0.034028,-0.038031,1.038844,70.58823529,15.78947368,79.8146065,3.00E+00
112836,100890,0.03703,-0.03703,1.038844,70.58823529,15.78947368,79.8146065,5.00E+00
113120,100964,0.031025,-0.036029,1.036842,70.58823529,15.78947368,79.8146065,4.00E+00
113529,101046,0.034028,-0.038031,1.035842,70.58823529,15.78947368,79.8146065,3.00E+00
113887,101185,0.033027,-0.035028,1.036842,70.58823529,15.78947368,79.8146065,4.00E+00
114291,101334,0.032026,-0.039032,1.034841,70.58823529,15.78947368,79.8146065,3.00E+00
114486,101453,0.032026,-0.03703,1.040846,70.58823529,15.78947368,79.8146065,5.00E+00
113339,101295,0.031025,-0.036029,1.043848,70.58823529,15.78947368,79.8146065,5.00E+00
111586,100641,0.034028,-0.032026,1.037843,70.58823529,15.78947368,79.8146065,5.00E+00
110892,100160,0.032026,-0.033027,1.035842,70.58823529,15.78947368,79.8146065,5.00E+00
111180,100120,0.034028,-0.03703,1.035842,70.58823529,15.78947368,79.8146065,3.00E+00
111635,100256,0.035028,-0.035028,1.039845,70.58823529,15.38461538,79.8146065,5.00E+00
112258,100469,0.033027,-0.034028,1.039845,75,15.38461538,80.13114667,5.00E+00
112829,100709,0.027022,-0.034028,1.035842,75,15.38461538,80.13114667,5.00E+00
113041,100874,0.030024,-0.039032,1.035842,75,15.38461538,80.13114667,5.00E+00
113225,100943,0.031025,-0.038031,1.029837,75,15.38461538,80.13114667,5.00E+00
113487,100994,0.034028,-0.038031,1.034841,75,15.38461538,80.13114667,3.00E+00
113804,101101,0.035028,-0.034028,1.029837,75,15.38461538,80.13114667,5.00E+00
114454,101363,0.033027,-0.038031,1.03384,75,15.38461538,80.13114667,3.00E+00
114775,101449,0.031025,-0.039032,1.030838,75,15.38461538,80.13114667,5.00E+00
115162,101598,0.027022,-0.038031,1.034841,75,15.38461538,80.13114667,5.00E+00
115485,101763,0.030024,-0.036029,1.035842,75,15.38461538,80.13114667,5.00E+00
115535,101916,0.032026,-0.035028,1.035842,75,15.38461538,80.13114667,4.00E+00
114124,101691,0.032026,-0.039032,1.03384,75,15.38461538,80.13114667,3.00E+00
112474,101070,0.030024,-0.040033,1.037843,75,15.38461538,80.13114667,5.00E+00
114127,101327,0.029024,-0.036029,1.035842,75,15.38461538,80.13114667,5.00E+00
114613,101565,0.031025,-0.036029,1.036842,75,15.38461538,80.13114667,4.00E+00
114861,101668,0.027022,-0.03703,1.03384,75,15.38461538,80.13114667,5.00E+00
114874,101700,0.027022,-0.03703,1.040846,75,15.38461538,80.10425993,5.00E+00
115081,101719,0.032026,-0.03703,1.037843,75,15.38461538,80.10425993,4.00E+00
115367,101807,0.033027,-0.034028,1.03384,75,15.38461538,80.10425993,5.00E+00
115691,101886,0.034028,-0.036029,1.032839,75,15.38461538,80.10425993,4.00E+00
115941,101982,0.032026,-0.038031,1.039845,75,15.38461538,80.10425993,3.00E+00
116047,101991,0.031025,-0.036029,1.036842,75,15.38461538,80.10425993,4.00E+00
116196,101994,0.035028,-0.035028,1.035842,75,15.38461538,80.10425993,5.00E+00
116446,102029,0.033027,-0.036029,1.027835,75,15.38461538,80.10425993,4.00E+00
116466,102082,0.031025,-0.038031,1.034841,75,15.38461538,80.10425993,5.00E+00
114665,101757,0.036029,-0.03703,1.032839,75,15.38461538,80.10425993,5.00E+00
113115,101025,0.034028,-0.034028,1.034841,75,15.38461538,80.10425993,5.00E+00
112556,100622,0.032026,-0.036029,1.035842,75,15.38461538,80.10425993,4.00E+00
112942,100620,0.030024,-0.041033,1.035842,75,15.38461538,80.10425993,5.00E+00
113532,100844,0.031025,-0.035028,1.037843,75,15.38461538,80.10425993,4.00E+00
114220,101080,0.036029,-0.038031,1.035842,75,15.38461538,80.10425993,4.00E+00
114618,101323,0.032026,-0.036029,1.031838,75,15.38461538,80.10425993,4.00E+00
114700,101399,0.033027,-0.03703,1.034841,75,15.38461538,80.10425993,3.00E+00
114765,101415,0.034028,-0.035028,1.031838,75,15.38461538,80.13129068,4.00E+00
114962,101471,0.035028,-0.03703,1.038844,75,15.38461538,80.13129068,3.00E+00
115337,101559,0.035028,-0.036029,1.035842,75,15.38461538,80.13129068,5.00E+00
115723,101727,0.033027,-0.034028,1.036842,75,15.38461538,80.13129068,5.00E+00
116799,102123,0.030024,-0.031025,1.035842,75,15.38461538,80.13129068,5.00E+00
117130,102251,0.032026,-0.036029,1.034841,75,15.38461538,80.13129068,4.00E+00
117491,102382,0.035028,-0.03703,1.036842,75,15.38461538,80.13129068,4.00E+00
116123,102328,0.033027,-0.03703,1.034841,75,15.38461538,80.13129068,3.00E+00
114261,101507,0.034028,-0.039032,1.032839,75,15.38461538,80.13129068,3.00E+00
113544,101045,0.030024,-0.03703,1.037843,75,15.38461538,80.13129068,5.00E+00
113733,100995,0.031025,-0.03703,1.037843,75,15.38461538,80.13129068,5.00E+00
114311,101185,0.031025,-0.038031,1.032839,75,15.38461538,80.13129068,5.00E+00
114970,101411,0.031025,-0.036029,1.041847,75,15.38461538,80.13129068,5.00E+00
115529,101654,0.033027,-0.036029,1.038844,75,15.38461538,80.13129068,4.00E+00
115624,101809,0.033027,-0.03703,1.037843,75,15.38461538,80.13129068,3.00E+00
115670,101796,0.031025,-0.040033,1.032839,75,15.38461538,80.13129068,5.00E+00
116236,101950,0.033027,-0.040033,1.034841,75,15.38461538,80.17614995,4.00E+00
116595,102103,0.032026,-0.036029,1.036842,75,15.38461538,80.17614995,4.00E+00
116968,102223,0.029024,-0.03703,1.037843,75,15.38461538,80.17614995,5.00E+00
117344,102371,0.031025,-0.038031,1.036842,75,15.38461538,80.17614995,5.00E+00
117609,102461,0.033027,-0.036029,1.032839,75,15.38461538,80.17614995,4.00E+00
117820,102545,0.030024,-0.038031,1.032839,75,15.38461538,80.17614995,5.00E+00
117955,102638,0.031025,-0.03703,1.029837,75,15.38461538,80.17614995,5.00E+00
116386,102483,0.032026,-0.03703,1.03384,75,15.38461538,80.17614995,4.00E+00
114568,101657,0.035028,-0.03703,1.037843,75,15.38461538,80.17614995,3.00E+00
113959,101203,0.028023,-0.034028,1.034841,75,15.38461538,80.17614995,5.00E+00
114148,101169,0.030024,-0.03703,1.03384,75,15.38461538,80.17614995,5.00E+00
114647,101337,0.027022,-0.036029,1.031838,75,15.38461538,80.17614995,5.00E+00
115242,101544,0.034028,-0.039032,1.039845,75,15.38461538,80.17614995,3.00E+00
115676,101730,0.035028,-0.03703,1.038844,75,15.38461538,80.17614995,3.00E+00
115664,101798,0.032026,-0.035028,1.036842,75,15.38461538,80.17614995,4.00E+00
115623,101753,0.033027,-0.038031,1.036842,75,15.38461538,80.17614995,3.00E+00
115742,101761,0.033027,-0.031025,1.035842,75,15.38461538,79.6959049,5.00E+00
116002,101836,0.033027,-0.036029,1.039845,75,15.38461538,79.6959049,4.00E+00
116366,101934,0.029024,-0.039032,1.03384,75,15.38461538,79.6959049,5.00E+00
116733,102074,0.031025,-0.03703,1.035842,75,15.38461538,79.6959049,5.00E+00
117076,102214,0.034028,-0.03703,1.035842,75,15.38461538,79.6959049,3.00E+00
117703,102421,0.033027,-0.031025,1.031838,75,15.38461538,79.6959049,5.00E+00
117941,102519,0.029024,-0.031025,1.034841,75,15.38461538,79.6959049,5.00E+00
117905,102605,0.038031,-0.034028,1.03384,75,15.38461538,79.6959049,5.00E+00
115812,102181,0.032026,-0.039032,1.035842,75,15.38461538,79.6959049,3.00E+00
114422,101454,0.035028,-0.040033,1.034841,75,15.38461538,79.6959049,3.00E+00
114167,101161,0.030024,-0.03703,1.03384,75,15.38461538,79.6959049,5.00E+00
114541,101204,0.032026,-0.03703,1.036842,75,15.38461538,79.6959049,4.00E+00
115148,101385,0.032026,-0.034028,1.031838,75,15.38461538,79.6959049,5.00E+00
115685,101613,0.033027,-0.034028,1.03384,75,15.38461538,79.6959049,5.00E+00
115989,101804,0.034028,-0.03703,1.031838,75,15.38461538,79.6959049,4.00E+00
115844,101813,0.028023,-0.03703,1.034841,70.58823529,15.38461538,79.6959049,5.00E+00
115863,101770,0.030024,-0.036029,1.031838,70.58823529,15.38461538,79.92674173,5.00E+00
116032,101793,0.032026,-0.035028,1.03384,70.58823529,15.38461538,79.92674173,4.00E+00
116358,101881,0.03703,-0.039032,1.036842,70.58823529,15.38461538,79.92674173,5.00E+00
117072,102162,0.033027,-0.035028,1.036842,70.58823529,15.38461538,79.92674173,4.00E+00
117465,102315,0.033027,-0.032026,1.037843,70.58823529,15.38461538,79.92674173,5.00E+00
117748,102428,0.030024,-0.039032,1.034841,70.58823529,15.38461538,79.92674173,5.00E+00
117987,102549,0.031025,-0.038031,1.03384,70.58823529,15.38461538,79.92674173,5.00E+00
118223,102637,0.039032,-0.041033,1.037843,70.58823529,15.38461538,79.92674173,4.00E+00
116805,102539,0.033027,-0.040033,1.032839,70.58823529,15.38461538,79.92674173,4.00E+00
115190,101768,0.033027,-0.038031,1.038844,70.58823529,15.38461538,79.92674173,3.00E+00
114656,101374,0.030024,-0.034028,1.031838,70.58823529,15.38461538,79.92674173,5.00E+00
114965,101361,0.030024,-0.034028,1.034841,70.58823529,15.38461538,79.92674173,5.00E+00
115551,101555,0.033027,-0.036029,1.035842,70.58823529,15.38461538,79.92674173,4.00E+00
116154,101772,0.036029,-0.036029,1.038844,70.58823529,15.38461538,79.92674173,5.00E+00
116409,101966,0.035028,-0.038031,1.038844,70.58823529,15.38461538,79.92674173,3.00E+00
116231,101965,0.033027,-0.035028,1.031838,70.58823529,15.38461538,79.92674173,4.00E+00
116102,101869,0.031025,-0.036029,1.035842,66.66666667,15.38461538,80.37375998,4.00E+00
116657,101959,0.030024,-0.039032,1.035842,66.66666667,15.38461538,80.37375998,5.00E+00
116247,101858,0.031025,-0.035028,1.037843,66.66666667,15.38461538,80.37375998,4.00E+00
117200,102157,0.028023,-0.038031,1.039845,66.66666667,15.38461538,80.37375998,5.00E+00
118270,102587,0.031025,-0.036029,1.034841,66.66666667,15.38461538,80.37375998,4.00E+00
118641,102703,0.031025,-0.038031,1.034841,66.66666667,15.38461538,80.37375998,5.00E+00
118906,102805,0.035028,-0.035028,1.034841,66.66666667,15.38461538,80.37375998,5.00E+00
118913,102862,0.035028,-0.035028,1.035842,66.66666667,15.38461538,80.37375998,5.00E+00
116585,102437,0.033027,-0.03703,1.035842,66.66666667,15.38461538,80.37375998,3.00E+00
114925,101250,0.031025,-0.039032,1.03384,66.66666667,15.38461538,80.37375998,5.00E+00
115406,101326,0.030024,-0.040033,1.034841,66.66666667,15.38461538,80.37375998,5.00E+00
115979,101557,0.033027,-0.039032,1.035842,66.66666667,15.38461538,80.37375998,3.00E+00
116893,101977,0.030024,-0.039032,1.034841,66.66666667,15.38461538,80.37375998,5.00E+00
116832,102005,0.031025,-0.039032,1.035842,66.66666667,15.38461538,80.37375998,5.00E+00
116769,101974,0.031025,-0.035028,1.030838,66.66666667,15.38461538,80.37375998,5.00E+00
116900,101998,0.034028,-0.034028,1.036842,66.66666667,15.38461538,80.37375998,5.00E+00
117156,102100,0.036029,-0.034028,1.036842,66.66666667,15.38461538,80.37375998,5.00E+00
117504,102227,0.033027,-0.03703,1.03384,66.66666667,15.38461538,80.37375998,4.00E+00
118222,102481,0.032026,-0.038031,1.040846,70.58823529,15.38461538,80.32512841,5.00E+00
118502,102634,0.033027,-0.035028,1.036842,70.58823529,15.38461538,80.32512841,4.00E+00
118808,102720,0.033027,-0.03703,1.040846,70.58823529,15.38461538,80.32512841,3.00E+00
118379,102850,0.031025,-0.031025,1.037843,70.58823529,15.38461538,80.32512841,5.00E+00
119051,102824,0.030024,-0.034028,1.038844,70.58823529,15.38461538,80.32512841,5.00E+00
116005,102105,0.032026,-0.042034,1.03384,70.58823529,15.38461538,80.32512841,4.00E+00
114944,101465,0.033027,-0.035028,1.031838,70.58823529,15.38461538,80.32512841,4.00E+00
114876,101263,0.034028,-0.03703,1.024833,70.58823529,15.38461538,80.32512841,4.00E+00
115303,101358,0.034028,-0.033027,1.028836,70.58823529,15.38461538,80.32512841,5.00E+00
115760,101532,0.034028,-0.036029,1.029837,70.58823529,15.38461538,80.32512841,4.00E+00
116235,101715,0.031025,-0.038031,1.035842,70.58823529,15.38461538,80.32512841,5.00E+00
116326,101834,0.032026,-0.036029,1.035842,70.58823529,15.38461538,80.32512841,4.00E+00
116227,101815,0.031025,-0.03703,1.032839,70.58823529,15.38461538,80.32512841,5.00E+00
116229,101768,0.034028,-0.036029,1.034841,70.58823529,15.38461538,80.32512841,4.00E+00
116488,101823,0.031025,-0.036029,1.039845,70.58823529,15.38461538,80.32512841,5.00E+00
117094,102060,0.032026,-0.034028,1.037843,70.58823529,15.38461538,80.32512841,4.00E+00
116779,101920,0.029024,-0.042034,1.034841,70.58823529,15.38461538,80.32512841,5.00E+00
117456,102185,0.030024,-0.03703,1.035842,75,15.38461538,80.69402374,5.00E+00
117761,102305,0.032026,-0.034028,1.037843,75,15.38461538,80.69402374,4.00E+00
118080,102412,0.032026,-0.038031,1.039845,75,15.38461538,80.69402374,3.00E+00
118317,102505,0.034028,-0.036029,1.036842,75,15.38461538,80.69402374,4.00E+00
118568,102596,0.035028,-0.036029,1.035842,75,15.38461538,80.69402374,5.00E+00
118218,102649,0.032026,-0.036029,1.039845,75,15.38461538,80.69402374,4.00E+00
114918,101415,0.033027,-0.038031,1.036842,75,15.38461538,80.69402374,3.00E+00
115939,102067,0.035028,-0.038031,1.03384,75,15.38461538,80.69402374,4.00E+00
114822,101216,0.030024,-0.038031,1.040846,75,15.38461538,80.69402374,5.00E+00
115269,101323,0.034028,-0.036029,1.032839,75,15.38461538,80.69402374,4.00E+00
115797,101518,0.033027,-0.03703,1.03384,75,15.38461538,80.69402374,4.00E+00
116303,101719,0.035028,-0.03703,1.036842,75,15.38461538,80.69402374,4.00E+00
116484,101862,0.028023,-0.038031,1.036842,75,15.38461538,80.69402374,5.00E+00
116403,101865,0.026021,-0.038031,1.034841,75,15.38461538,80.69402374,5.00E+00
116425,101846,0.031025,-0.034028,1.026834,75,15.38461538,80.69402374,5.00E+00
116597,101894,0.032026,-0.036029,1.031838,75,15.38461538,80.69402374,4.00E+00
116939,101981,0.031025,-0.034028,1.031838,70.58823529,15.38461538,80.69402374,5.00E+00
118109,102491,0.035028,-0.033027,1.037843,70.58823529,15.38461538,80.1509765,5.00E+00
118398,102569,0.034028,-0.036029,1.034841,70.58823529,15.38461538,80.1509765,4.00E+00
118486,102641,0.029024,-0.036029,1.03384,70.58823529,15.38461538,80.1509765,5.00E+00
116772,102440,0.029024,-0.036029,1.034841,70.58823529,15.18987342,80.1509765,5.00E+00
115305,101686,0.033027,-0.031025,1.032839,70.58823529,15.18987342,80.1509765,5.00E+00
117284,102116,0.032026,-0.035028,1.039845,70.58823529,15.38461538,80.1509765,5.00E+00
114940,101339,0.034028,-0.038031,1.034841,70.58823529,15.18987342,80.1509765,3.00E+00
117931,102387,0.036029,-0.036029,1.035842,70.58823529,15.38461538,80.1509765,5.00E+00
117631,102267,0.031025,-0.036029,1.039845,70.58823529,15.38461538,80.1509765,5.00E+00
115209,101354,0.031025,-0.036029,1.038844,70.58823529,15.18987342,80.1509765,5.00E+00
115747,101515,0.033027,-0.036029,1.03384,70.58823529,15.18987342,80.1509765,4.00E+00
116300,101727,0.034028,-0.039032,1.031838,70.58823529,15.18987342,80.1509765,3.00E+00
116533,101861,0.033027,-0.03703,1.031838,70.58823529,15.18987342,80.1509765,4.00E+00
116354,101852,0.030024,-0.03703,1.032839,70.58823529,15.18987342,80.1509765,5.00E+00
116269,101753,0.031025,-0.03703,1.036842,70.58823529,15.18987342,80.1509765,5.00E+00
116424,101777,0.029024,-0.036029,1.037843,70.58823529,15.18987342,80.1509765,5.00E+00
116727,101875,0.028023,-0.035028,1.03384,75,15.18987342,80.13307136,5.00E+00
117352,102132,0.033027,-0.03703,1.035842,75,15.18987342,80.13307136,3.00E+00
117610,102220,0.035028,-0.038031,1.037843,75,15.18987342,80.13307136,3.00E+00
117940,102312,0.036029,-0.036029,1.034841,75,15.18987342,80.13307136,5.00E+00
118301,102440,0.034028,-0.03703,1.036842,75,15.18987342,80.13307136,3.00E+00
117528,102629,0.026021,-0.038031,1.035842,75,15.18987342,80.13307136,5.00E+00
115530,101885,0.031025,-0.039032,1.036842,75,15.18987342,80.13307136,5.00E+00
114676,101371,0.035028,-0.03703,1.035842,75,15.18987342,80.13307136,4.00E+00
114667,101191,0.040033,-0.036029,1.036842,75,15.18987342,80.13307136,5.00E+00
115058,101276,0.036029,-0.034028,1.036842,75,15.18987342,80.13307136,5.00E+00
115872,101616,0.023019,-0.036029,1.031838,75,15.18987342,80.13307136,5.00E+00
116058,101746,0.033027,-0.033027,1.028836,75,15.18987342,80.13307136,5.00E+00
116103,101734,0.03703,-0.040033,1.029837,75,15.18987342,80.13307136,4.00E+00
116411,101762,0.035028,-0.03703,1.034841,75,15.18987342,80.13307136,4.00E+00
116781,101915,0.02402,-0.038031,1.031838,75,15.18987342,80.13307136,5.00E+00
117188,102120,0.020016,-0.03703,1.030838,75,15.18987342,80.13307136,5.00E+00
117697,102407,0.040033,-0.03703,1.040846,75,15.18987342,80.10800562,5.00E+00
118003,102481,0.046037,-0.035028,1.043848,75,15.18987342,80.10800562,5.00E+00
118260,102601,0.031025,-0.036029,1.039845,75,15.18987342,80.10800562,5.00E+00
116906,102537,0.022018,-0.031025,1.032839,75,15.18987342,80.10800562,5.00E+00
115229,101779,0.022018,-0.030024,1.035842,75,15.18987342,80.10800562,5.00E+00
114752,101294,0.048039,-0.042034,1.04585,75,15.18987342,80.10800562,5.00E+00
115130,101461,0.029024,-0.040033,1.037843,75,15.18987342,80.10800562,5.00E+00
115525,101610,0.016013,-0.033027,1.031838,75,15.18987342,80.10800562,5.00E+00
115849,101749,0.023019,-0.028023,1.027835,75,15.18987342,80.10800562,5.00E+00
115985,101813,0.039032,-0.03703,1.037843,75,15.18987342,80.10800562,5.00E+00
116144,101871,0.032026,-0.03703,1.03384,75,15.18987342,80.10800562,4.00E+00
116374,101939,0.021017,-0.032026,1.028836,75,15.18987342,80.10800562,5.00E+00
116673,102044,0.033027,-0.036029,1.037843,75,15.18987342,80.10800562,4.00E+00
117240,102236,0.040033,-0.039032,1.037843,75,15.18987342,80.10800562,5.00E+00
117611,102344,0.02502,-0.036029,1.026834,75,15.18987342,80.10800562,5.00E+00
117946,102462,0.02502,-0.035028,1.029837,75,15.18987342,80.10800562,5.00E+00
118183,102584,0.030024,-0.035028,1.034841,75,15.18987342,80.09570046,5.00E+00
115098,101705,0.033027,-0.038031,1.03384,75,15.18987342,80.09570046,3.00E+00
114487,101271,0.029024,-0.03703,1.034841,75,15.18987342,80.09570046,5.00E+00
114698,101230,0.030024,-0.031025,1.032839,75,15.18987342,80.09570046,5.00E+00
115210,101400,0.029024,-0.033027,1.031838,75,15.18987342,80.09570046,5.00E+00
115702,101615,0.036029,-0.040033,1.032839,75,15.18987342,80.09570046,3.00E+00
116096,101878,0.029024,-0.03703,1.034841,75,15.18987342,80.09570046,5.00E+00
116147,101886,0.029024,-0.036029,1.031838,75,15.18987342,80.09570046,5.00E+00
116382,101951,0.033027,-0.038031,1.038844,75,15.18987342,80.09570046,3.00E+00
116647,102065,0.036029,-0.034028,1.037843,75,15.18987342,80.09570046,5.00E+00
116957,102181,0.033027,-0.03703,1.037843,75,15.18987342,80.09570046,3.00E+00
117305,102303,0.032026,-0.03703,1.035842,75,15.18987342,80.09570046,4.00E+00
117614,102433,0.029024,-0.036029,1.036842,75,15.18987342,80.09570046,5.00E+00
117961,102561,0.030024,-0.035028,1.031838,75,15.18987342,80.09570046,5.00E+00
118125,102680,0.035028,-0.03703,1.032839,75,15.18987342,80.09570046,4.00E+00
116587,102521,0.033027,-0.043035,1.037843,75,15.18987342,80.09570046,5.00E+00
